user_id,event_time,event_type,product_id,session_id,platform,ingestion_timestamp
user_190,2024-01-10 00:15:50,purchase,product_8,session_1361,android,2025-06-11T22:11:00.146879
user_730,2024-01-14 22:57:23,page_view,,session_1290,tv,2025-06-11T22:11:00.146879
user_770,2024-03-01 19:21:32,purchase,product_33,session_1096,android,2025-06-11T22:11:00.146879
user_250,2024-01-01 18:46:04,page_view,,session_684,android,2025-06-11T22:11:00.146879
user_654,2024-01-31 02:58:07,page_view,,session_956,web,2025-06-11T22:11:00.146879
user_533,2024-01-24 11:58:39,add_to_cart,product_38,session_1406,android,2025-06-11T22:11:00.146879
user_434,2024-02-14 09:25:13,add_to_cart,product_33,session_604,android,2025-06-11T22:11:00.146879
user_445,2024-01-10 08:18:59,purchase,product_18,session_362,web,2025-06-11T22:11:00.146879
user_63,2024-02-05 17:36:37,purchase,product_9,session_1682,tv,2025-06-11T22:11:00.146879
user_542,2024-01-19 02:26:17,"

login
",,session_1967,android,2025-06-11T22:11:00.146879
user_911,2024-01-25 12:07:53,add_to_cart,product_39,session_1829,web,2025-06-11T22:11:00.146879
user_956,2024-01-22 05:55:45,page_view,,session_1994,web,2025-06-11T22:11:00.146879
user_266,2024-01-02 05:09:50,purchase,product_7,session_39,web,2025-06-11T22:11:00.146879
user_302,2024-02-25 11:10:00,page_view,,session_169,android,2025-06-11T22:11:00.146879
user_961,2024-01-10 17:12:25,add_to_cart,product_8,session_1578,web,2025-06-11T22:11:00.146879
user_383,2024-02-04 18:36:22,page_view,,session_1192,android,2025-06-11T22:11:00.146879
user_137,2024-02-17 13:11:28,page_view,,session_172,web,2025-06-11T22:11:00.146879
user_94,2024-01-25 14:06:47,"

login
",,session_918,android,2025-06-11T22:11:00.146879
user_803,2024-02-04 08:39:50,purchase,product_4,session_286,tv,2025-06-11T22:11:00.146879
user_572,2024-02-25 03:07:15,purchase,product_31,session_1083,tv,2025-06-11T22:11:00.146879
user_764,2024-02-19 04:18:19,add_to_cart,product_38,session_857,ios,2025-06-11T22:11:00.146879
user_273,2024-01-15 12:03:31,page_view,,session_217,android,2025-06-11T22:11:00.146879
user_280,2024-01-16 14:47:22,page_view,,session_1913,tv,2025-06-11T22:11:00.146879
user_975,2024-01-15 02:47:32,page_view,,session_1225,ios,2025-06-11T22:11:00.146879
user_899,2024-01-26 00:51:42,add_to_cart,product_30,session_1498,ios,2025-06-11T22:11:00.146879
user_862,2024-01-26 09:49:24,purchase,product_42,session_1587,tv,2025-06-11T22:11:00.146879
user_692,2024-01-03 00:20:54,purchase,product_41,session_709,android,2025-06-11T22:11:00.146879
user_176,2024-01-11 23:19:57,page_view,,session_592,tv,2025-06-11T22:11:00.146879
user_417,2024-02-09 16:07:06,"

login
",,session_1208,android,2025-06-11T22:11:00.146879
user_309,2024-02-25 10:59:12,purchase,product_4,session_661,tv,2025-06-11T22:11:00.146879
user_645,2024-01-20 01:51:38,add_to_cart,product_15,session_792,android,2025-06-11T22:11:00.146879
user_579,2024-02-07 08:14:35,purchase,product_38,session_1042,tv,2025-06-11T22:11:00.146879
user_70,2024-02-07 23:50:39,add_to_cart,product_35,session_1038,tv,2025-06-11T22:11:00.146879
user_422,2024-02-29 12:07:09,page_view,,session_1155,ios,2025-06-11T22:11:00.146879
user_121,2024-01-04 07:12:00,page_view,,session_1730,tv,2025-06-11T22:11:00.146879
user_193,2024-01-25 03:31:25,purchase,product_24,session_1372,tv,2025-06-11T22:11:00.146879
user_226,2024-01-07 11:13:02,page_view,,session_1794,android,2025-06-11T22:11:00.146879
user_733,2024-01-02 18:58:39,page_view,,session_974,android,2025-06-11T22:11:00.146879
user_173,2024-01-21 08:35:46,page_view,,session_640,android,2025-06-11T22:11:00.146879
user_881,2024-02-07 05:32:26,page_view,,session_543,ios,2025-06-11T22:11:00.146879
user_181,2024-02-07 06:46:34,purchase,product_15,session_515,tv,2025-06-11T22:11:00.146879
user_353,2024-01-29 20:50:33,purchase,product_15,session_955,tv,2025-06-11T22:11:00.146879
user_735,2024-02-13 19:12:27,add_to_cart,product_35,session_1824,tv,2025-06-11T22:11:00.146879
user_990,2024-01-10 23:04:33,page_view,,session_1785,ios,2025-06-11T22:11:00.146879
user_479,2024-01-24 09:45:42,add_to_cart,product_4,session_533,tv,2025-06-11T22:11:00.146879
user_739,2024-01-10 10:19:26,add_to_cart,product_39,session_697,web,2025-06-11T22:11:00.146879
user_258,2024-02-10 04:04:16,page_view,,session_1798,ios,2025-06-11T22:11:00.146879
user_464,2024-01-30 08:18:41,add_to_cart,product_13,session_409,android,2025-06-11T22:11:00.146879
user_415,2024-01-16 05:48:54,page_view,,session_699,android,2025-06-11T22:11:00.146879
user_149,2024-01-07 06:16:35,purchase,product_21,session_1194,ios,2025-06-11T22:11:00.146879
user_897,2024-01-16 14:19:41,purchase,product_7,session_343,tv,2025-06-11T22:11:00.146879
user_925,2024-01-27 13:25:09,page_view,,session_523,ios,2025-06-11T22:11:00.146879
user_234,2024-02-27 18:43:52,page_view,,session_652,web,2025-06-11T22:11:00.146879
user_491,2024-01-18 08:41:28,purchase,product_17,session_990,web,2025-06-11T22:11:00.146879
user_393,2024-01-30 03:59:16,add_to_cart,product_36,session_1087,web,2025-06-11T22:11:00.146879
user_828,2024-01-13 05:56:50,purchase,product_10,session_246,android,2025-06-11T22:11:00.146879
user_745,2024-01-13 15:30:37,purchase,product_48,session_64,web,2025-06-11T22:11:00.146879
user_607,2024-02-16 00:31:50,page_view,,session_91,ios,2025-06-11T22:11:00.146879
user_912,2024-02-28 00:23:22,page_view,,session_123,android,2025-06-11T22:11:00.146879
user_348,2024-02-06 11:17:27,purchase,product_28,session_1288,ios,2025-06-11T22:11:00.146879
user_163,2024-01-15 04:30:10,page_view,,session_1220,web,2025-06-11T22:11:00.146879
user_828,2024-01-31 16:05:18,add_to_cart,product_14,session_23,web,2025-06-11T22:11:00.146879
user_995,2024-02-26 11:09:47,"

login
",,session_1315,android,2025-06-11T22:11:00.146879
user_401,2024-02-14 21:01:43,add_to_cart,product_28,session_174,ios,2025-06-11T22:11:00.146879
user_824,2024-01-24 23:28:49,page_view,,session_1655,web,2025-06-11T22:11:00.146879
user_672,2024-02-12 17:48:02,purchase,product_30,session_1934,web,2025-06-11T22:11:00.146879
user_361,2024-02-09 21:27:01,add_to_cart,product_6,session_1000,android,2025-06-11T22:11:00.146879
user_204,2024-02-19 10:04:22,add_to_cart,product_20,session_1196,ios,2025-06-11T22:11:00.146879
user_472,2024-02-09 12:10:48,"

login
",,session_1564,tv,2025-06-11T22:11:00.146879
user_572,2024-01-15 23:20:00,page_view,,session_429,android,2025-06-11T22:11:00.146879
user_69,2024-01-21 11:20:28,"

login
",,session_224,android,2025-06-11T22:11:00.146879
user_411,2024-02-13 08:25:15,"

login
",,session_136,ios,2025-06-11T22:11:00.146879
user_18,2024-01-22 02:57:56,page_view,,session_1140,android,2025-06-11T22:11:00.146879
user_162,2024-02-21 21:42:34,page_view,,session_876,tv,2025-06-11T22:11:00.146879
user_567,2024-01-14 12:31:15,page_view,,session_1020,android,2025-06-11T22:11:00.146879
user_933,2024-01-07 04:19:47,page_view,,session_1773,ios,2025-06-11T22:11:00.146879
user_471,2024-01-18 06:52:42,page_view,,session_1110,web,2025-06-11T22:11:00.146879
user_432,2024-01-27 11:09:10,purchase,product_15,session_1601,tv,2025-06-11T22:11:00.146879
user_806,2024-01-12 19:19:14,page_view,,session_1891,android,2025-06-11T22:11:00.146879
user_286,2024-02-26 18:19:06,page_view,,session_1889,web,2025-06-11T22:11:00.146879
user_99,2024-02-24 14:50:58,purchase,product_7,session_1029,tv,2025-06-11T22:11:00.146879
user_450,2024-01-23 11:43:28,page_view,,session_210,android,2025-06-11T22:11:00.146879
user_689,2024-01-11 13:41:02,purchase,product_48,session_1744,ios,2025-06-11T22:11:00.146879
user_772,2024-01-04 07:53:52,page_view,,session_550,ios,2025-06-11T22:11:00.146879
user_648,2024-01-06 14:37:50,page_view,,session_780,ios,2025-06-11T22:11:00.146879
user_698,2024-01-19 01:45:50,purchase,product_46,session_1282,web,2025-06-11T22:11:00.146879
user_961,2024-01-27 08:20:22,purchase,product_25,session_218,web,2025-06-11T22:11:00.146879
user_602,2024-02-10 14:35:51,purchase,product_14,session_395,ios,2025-06-11T22:11:00.146879
user_36,2024-01-13 23:22:51,purchase,product_38,session_1122,ios,2025-06-11T22:11:00.146879
user_471,2024-02-06 12:11:44,purchase,product_2,session_184,ios,2025-06-11T22:11:00.146879
user_572,2024-02-22 13:38:26,page_view,,session_1406,ios,2025-06-11T22:11:00.146879
user_82,2024-01-23 14:36:40,page_view,,session_217,ios,2025-06-11T22:11:00.146879
user_219,2024-01-09 07:14:48,purchase,product_40,session_1622,android,2025-06-11T22:11:00.146879
user_843,2024-02-09 07:12:50,purchase,product_39,session_658,tv,2025-06-11T22:11:00.146879
user_402,2024-02-07 09:28:18,"

login
",,session_1179,web,2025-06-11T22:11:00.146879
user_571,2024-01-19 01:15:07,add_to_cart,product_8,session_998,ios,2025-06-11T22:11:00.146879
user_656,2024-01-29 11:04:21,page_view,,session_745,tv,2025-06-11T22:11:00.146879
user_368,2024-01-01 11:50:22,purchase,product_20,session_591,ios,2025-06-11T22:11:00.146879
user_533,2024-01-01 06:10:05,page_view,,session_805,tv,2025-06-11T22:11:00.146879
user_76,2024-01-07 12:03:17,"

login
",,session_582,tv,2025-06-11T22:11:00.146879
user_401,2024-01-21 04:16:09,purchase,product_38,session_1143,tv,2025-06-11T22:11:00.146879
user_209,2024-01-23 17:33:22,add_to_cart,product_37,session_1821,android,2025-06-11T22:11:00.146879
user_776,2024-01-25 06:18:09,purchase,product_11,session_271,tv,2025-06-11T22:11:00.146879
user_737,2024-02-13 08:06:22,purchase,product_14,session_1597,android,2025-06-11T22:11:00.146879
user_952,2024-02-26 12:25:49,page_view,,session_129,web,2025-06-11T22:11:00.146879
user_887,2024-02-28 08:29:07,"

login
",,session_1521,web,2025-06-11T22:11:00.146879
user_330,2024-01-12 03:45:41,add_to_cart,product_43,session_945,web,2025-06-11T22:11:00.146879
user_426,2024-02-04 16:07:22,purchase,product_29,session_99,ios,2025-06-11T22:11:00.146879
user_664,2024-01-26 23:29:47,page_view,,session_1030,ios,2025-06-11T22:11:00.146879
user_998,2024-02-12 23:31:26,purchase,product_25,session_693,tv,2025-06-11T22:11:00.146879
user_880,2024-02-10 17:20:37,page_view,,session_1030,ios,2025-06-11T22:11:00.146879
user_285,2024-02-11 15:52:37,page_view,,session_1501,ios,2025-06-11T22:11:00.146879
user_901,2024-03-01 14:13:07,"

login
",,session_677,web,2025-06-11T22:11:00.146879
user_728,2024-01-01 18:38:36,page_view,,session_1859,android,2025-06-11T22:11:00.146879
user_613,2024-02-18 05:43:02,page_view,,session_1132,web,2025-06-11T22:11:00.146879
user_606,2024-02-09 12:01:13,"

login
",,session_73,tv,2025-06-11T22:11:00.146879
user_170,2024-01-29 07:46:59,"

login
",,session_955,ios,2025-06-11T22:11:00.146879
user_855,2024-01-12 05:35:51,add_to_cart,product_22,session_1983,ios,2025-06-11T22:11:00.146879
user_268,2024-02-07 17:42:50,purchase,product_41,session_783,android,2025-06-11T22:11:00.146879
user_452,2024-02-27 21:44:30,add_to_cart,product_21,session_1480,android,2025-06-11T22:11:00.146879
user_192,2024-02-11 02:28:29,page_view,,session_950,tv,2025-06-11T22:11:00.146879
user_707,2024-01-10 20:03:19,page_view,,session_1133,tv,2025-06-11T22:11:00.146879
user_934,2024-02-09 15:45:09,purchase,product_40,session_878,web,2025-06-11T22:11:00.146879
user_416,2024-01-31 14:00:13,purchase,product_15,session_486,tv,2025-06-11T22:11:00.146879
user_416,2024-02-28 03:59:08,purchase,product_32,session_467,android,2025-06-11T22:11:00.146879
user_960,2024-02-15 04:32:59,purchase,product_30,session_1827,android,2025-06-11T22:11:00.146879
user_578,2024-02-17 21:23:13,page_view,,session_1329,android,2025-06-11T22:11:00.146879
user_929,2024-01-30 05:23:42,add_to_cart,product_13,session_166,web,2025-06-11T22:11:00.146879
user_649,2024-01-30 14:50:01,page_view,,session_1029,tv,2025-06-11T22:11:00.146879
user_289,2024-02-03 15:21:02,add_to_cart,product_43,session_1283,android,2025-06-11T22:11:00.146879
user_628,2024-02-01 21:39:16,add_to_cart,product_40,session_295,ios,2025-06-11T22:11:00.146879
user_240,2024-02-04 16:00:17,purchase,product_35,session_971,tv,2025-06-11T22:11:00.146879
user_881,2024-02-17 19:25:14,page_view,,session_1628,android,2025-06-11T22:11:00.146879
user_691,2024-02-20 16:34:52,page_view,,session_852,ios,2025-06-11T22:11:00.146879
user_697,2024-01-11 13:18:26,page_view,,session_1016,web,2025-06-11T22:11:00.146879
user_140,2024-01-15 17:35:44,purchase,product_2,session_581,android,2025-06-11T22:11:00.146879
user_457,2024-02-29 06:58:22,purchase,product_43,session_1370,tv,2025-06-11T22:11:00.146879
user_46,2024-02-05 11:58:25,page_view,,session_1510,tv,2025-06-11T22:11:00.146879
user_980,2024-01-10 02:49:06,page_view,,session_237,tv,2025-06-11T22:11:00.146879
user_621,2024-01-25 01:35:36,purchase,product_1,session_748,android,2025-06-11T22:11:00.146879
user_711,2024-02-14 14:09:24,page_view,,session_898,android,2025-06-11T22:11:00.146879
user_908,2024-02-19 22:39:18,purchase,product_9,session_533,android,2025-06-11T22:11:00.146879
user_218,2024-01-26 19:13:34,purchase,product_38,session_1067,tv,2025-06-11T22:11:00.146879
user_97,2024-01-19 19:08:02,page_view,,session_1041,tv,2025-06-11T22:11:00.146879
user_811,2024-01-11 10:57:40,page_view,,session_414,web,2025-06-11T22:11:00.146879
user_400,2024-01-11 18:16:53,"

login
",,session_146,ios,2025-06-11T22:11:00.146879
user_888,2024-02-06 20:31:46,page_view,,session_399,tv,2025-06-11T22:11:00.146879
user_902,2024-02-14 00:58:46,page_view,,session_1342,android,2025-06-11T22:11:00.146879
user_180,2024-02-04 20:50:26,purchase,product_19,session_418,ios,2025-06-11T22:11:00.146879
user_351,2024-02-07 01:57:04,"

login
",,session_1328,web,2025-06-11T22:11:00.146879
user_971,2024-01-28 13:05:15,"

login
",,session_1613,web,2025-06-11T22:11:00.146879
user_24,2024-02-11 16:53:49,purchase,product_13,session_666,web,2025-06-11T22:11:00.146879
user_175,2024-01-19 12:25:39,page_view,,session_230,ios,2025-06-11T22:11:00.146879
user_860,2024-02-17 22:26:06,page_view,,session_1730,ios,2025-06-11T22:11:00.146879
user_185,2024-02-05 20:58:48,purchase,product_40,session_1955,web,2025-06-11T22:11:00.146879
user_987,2024-02-22 07:36:25,add_to_cart,product_29,session_956,android,2025-06-11T22:11:00.146879
user_572,2024-02-16 01:20:35,add_to_cart,product_46,session_707,tv,2025-06-11T22:11:00.146879
user_414,2024-02-02 21:54:15,"

login
",,session_1848,ios,2025-06-11T22:11:00.146879
user_594,2024-01-17 00:03:31,page_view,,session_1691,web,2025-06-11T22:11:00.146879
user_900,2024-01-28 14:24:34,add_to_cart,product_2,session_577,web,2025-06-11T22:11:00.146879
user_659,2024-02-04 02:28:32,page_view,,session_1208,android,2025-06-11T22:11:00.146879
user_47,2024-01-02 13:58:40,add_to_cart,product_20,session_1932,tv,2025-06-11T22:11:00.146879
user_458,2024-02-02 07:23:33,page_view,,session_853,android,2025-06-11T22:11:00.146879
user_697,2024-02-01 12:12:14,page_view,,session_928,ios,2025-06-11T22:11:00.146879
user_10,2024-01-04 15:50:02,page_view,,session_48,tv,2025-06-11T22:11:00.146879
user_839,2024-02-05 15:42:33,purchase,product_48,session_1708,android,2025-06-11T22:11:00.146879
user_170,2024-02-08 12:05:24,purchase,product_30,session_1615,ios,2025-06-11T22:11:00.146879
user_248,2024-02-16 20:16:19,add_to_cart,product_31,session_1516,tv,2025-06-11T22:11:00.146879
user_976,2024-01-08 21:30:24,"

login
",,session_338,android,2025-06-11T22:11:00.146879
user_34,2024-02-27 16:46:33,page_view,,session_909,ios,2025-06-11T22:11:00.146879
user_137,2024-01-07 20:11:32,page_view,,session_1792,tv,2025-06-11T22:11:00.146879
user_715,2024-02-18 16:05:47,purchase,product_18,session_349,web,2025-06-11T22:11:00.146879
user_87,2024-02-11 04:15:39,page_view,,session_960,tv,2025-06-11T22:11:00.146879
user_312,2024-01-04 08:51:45,"

login
",,session_119,web,2025-06-11T22:11:00.146879
user_420,2024-01-24 21:31:56,page_view,,session_1970,ios,2025-06-11T22:11:00.146879
user_318,2024-01-03 05:34:50,"

login
",,session_1695,android,2025-06-11T22:11:00.146879
user_802,2024-02-05 21:45:17,page_view,,session_1765,web,2025-06-11T22:11:00.146879
user_414,2024-03-01 18:11:55,purchase,product_34,session_1221,ios,2025-06-11T22:11:00.146879
user_376,2024-01-15 19:13:58,add_to_cart,product_38,session_550,tv,2025-06-11T22:11:00.146879
user_588,2024-01-13 17:33:16,"

login
",,session_649,android,2025-06-11T22:11:00.146879
user_682,2024-01-10 19:24:17,page_view,,session_1443,ios,2025-06-11T22:11:00.146879
user_338,2024-01-17 11:28:28,add_to_cart,product_50,session_446,android,2025-06-11T22:11:00.146879
user_176,2024-02-18 20:51:16,"

login
",,session_582,ios,2025-06-11T22:11:00.146879
user_751,2024-01-19 17:13:50,add_to_cart,product_45,session_1733,android,2025-06-11T22:11:00.146879
user_332,2024-02-26 09:35:49,purchase,product_26,session_232,android,2025-06-11T22:11:00.146879
user_155,2024-01-25 15:30:48,purchase,product_27,session_1285,tv,2025-06-11T22:11:00.146879
user_821,2024-01-29 14:31:40,add_to_cart,product_18,session_741,android,2025-06-11T22:11:00.146879
user_938,2024-01-15 08:42:02,purchase,product_46,session_698,tv,2025-06-11T22:11:00.146879
user_538,2024-01-24 21:13:06,add_to_cart,product_28,session_1647,web,2025-06-11T22:11:00.146879
user_97,2024-02-10 04:36:02,"

login
",,session_74,web,2025-06-11T22:11:00.146879
user_794,2024-02-20 03:13:38,page_view,,session_1419,android,2025-06-11T22:11:00.146879
user_177,2024-01-01 08:47:20,page_view,,session_813,android,2025-06-11T22:11:00.146879
user_662,2024-02-22 20:32:04,"

login
",,session_1631,tv,2025-06-11T22:11:00.146879
user_40,2024-01-02 21:37:08,purchase,product_31,session_40,android,2025-06-11T22:11:00.146879
user_87,2024-03-01 10:43:35,add_to_cart,product_15,session_287,tv,2025-06-11T22:11:00.146879
user_556,2024-01-05 06:50:16,purchase,product_48,session_1154,android,2025-06-11T22:11:00.146879
user_736,2024-01-11 15:07:42,page_view,,session_448,web,2025-06-11T22:11:00.146879
user_900,2024-02-06 21:32:39,page_view,,session_527,tv,2025-06-11T22:11:00.146879
user_525,2024-02-27 04:43:25,add_to_cart,product_27,session_1330,ios,2025-06-11T22:11:00.146879
user_735,2024-01-15 09:19:22,page_view,,session_465,web,2025-06-11T22:11:00.146879
user_106,2024-02-15 05:32:23,add_to_cart,product_36,session_837,tv,2025-06-11T22:11:00.146879
user_573,2024-01-01 08:19:11,page_view,,session_1362,web,2025-06-11T22:11:00.146879
user_636,2024-01-10 07:30:34,"

login
",,session_1715,tv,2025-06-11T22:11:00.146879
user_269,2024-02-18 21:27:54,"

login
",,session_1641,android,2025-06-11T22:11:00.146879
user_406,2024-01-04 18:33:16,purchase,product_45,session_1325,web,2025-06-11T22:11:00.146879
user_610,2024-03-01 23:44:04,add_to_cart,product_48,session_443,android,2025-06-11T22:11:00.146879
user_148,2024-02-11 21:58:36,page_view,,session_1973,android,2025-06-11T22:11:00.146879
user_234,2024-02-25 11:43:32,purchase,product_46,session_1606,tv,2025-06-11T22:11:00.146879
user_977,2024-02-24 06:39:10,purchase,product_12,session_1747,ios,2025-06-11T22:11:00.146879
